"","CCAA","SEXO","EDAD","P1","P2","P3","P4","P5","P6","P7","ECOESP","ECOPER","CONFIANZAPTE","CONFIANZAOPOSIC"
"2637",12,1,46,2,1,2,1,1,1,0,2,2,2,4
"2638",12,2,64,1,3,1,3,1,1,0,4,3,3,4
"2639",12,2,64,4,2,2,1,1,1,0,2,2,1,4
"2640",12,1,53,1,2,1,3,1,2,1,4,2,4,3
"2641",12,2,60,2,2,3,1,1,2,2,5,2,4,4
"2642",12,1,73,1,1,8,1,1,1,0,5,4,4,3
"2643",12,1,62,1,1,1,2,1,2,2,4,3,3,3
"2644",12,1,35,1,2,1,2,1,1,0,4,2,2,4
"2645",12,1,48,1,1,1,3,1,2,2,2,4,4,4
"2646",12,2,83,1,3,2,8,1,8,1,4,2,3,3
"2647",12,1,78,5,2,1,8,1,1,0,4,2,4,3
"2648",12,2,76,2,3,1,8,1,1,0,4,3,4,3
"2649",12,1,42,2,1,1,1,1,1,0,4,5,3,4
"2650",12,2,66,2,1,8,3,1,1,0,2,2,2,3
"2651",12,1,45,2,2,3,1,1,1,0,2,1,2,1
"2652",12,2,64,2,1,1,8,1,1,0,3,2,3,3
"2653",12,1,55,2,2,8,2,1,2,2,2,4,2,4
"2654",12,2,31,2,1,3,1,1,2,1,4,2,4,4
"2655",12,1,52,2,2,3,1,1,1,0,2,2,2,4
"2656",12,1,42,1,1,2,1,1,8,2,4,2,2,4
"2657",13,1,60,2,2,3,1,1,1,0,4,4,4,4
"2658",13,2,27,2,3,3,1,2,2,1,4,5,3,4
"2659",13,1,53,1,2,8,8,1,1,0,5,2,4,2
"2660",13,1,54,4,2,2,1,1,2,2,2,2,4,3
"2661",13,1,72,5,2,3,1,1,2,9,5,5,4,3
"2662",13,1,48,2,2,3,1,1,2,1,5,4,4,3
"2663",13,2,74,1,3,1,2,1,1,0,4,2,8,4
"2664",13,1,73,2,3,3,1,1,1,0,4,2,4,2
"2665",13,2,66,2,1,2,1,1,2,2,2,1,2,3
"2666",13,2,27,1,2,1,2,1,2,1,2,2,2,2
"2667",13,1,71,2,3,3,2,1,2,2,2,2,2,4
"2668",13,1,53,1,3,3,1,1,1,0,2,2,1,3
"2669",13,2,55,1,1,2,1,1,1,0,5,4,8,4
"2670",13,2,50,1,2,3,1,1,1,0,3,2,4,3
"2671",13,1,57,1,2,3,1,1,2,1,5,2,4,1
"2672",13,2,21,2,1,1,1,1,2,1,2,2,3,3
"2673",13,1,44,1,1,1,3,1,1,0,2,2,3,4
"2674",13,2,70,2,1,1,2,1,8,8,3,2,2,4
"2675",13,2,45,1,1,1,1,1,1,0,4,2,3,3
"2676",13,1,57,1,1,2,1,1,1,0,4,4,4,3
"2677",13,1,72,1,3,2,2,1,2,1,3,2,4,4
"2678",13,1,88,1,3,1,2,1,1,0,3,3,2,4
"2679",13,2,72,2,3,3,1,1,1,0,2,2,1,3
"2680",13,2,76,1,3,2,2,1,1,0,4,4,2,3
"2681",13,2,61,4,3,3,1,1,8,2,2,2,3,4
"2682",13,2,34,1,1,1,2,1,1,0,4,4,4,4
"2683",13,1,40,2,1,2,1,1,2,8,4,3,3,4
"2684",13,2,55,1,1,1,2,1,8,1,5,2,4,3
"2685",13,2,51,2,3,3,1,1,2,2,4,3,9,9
"2686",13,1,48,2,1,1,3,1,1,0,4,4,2,4
"2687",13,1,80,1,1,8,3,1,1,0,4,3,4,4
"2688",13,1,75,2,1,1,8,1,1,0,5,9,4,4
"2689",13,2,71,1,3,2,1,1,2,2,5,4,4,8
"2690",13,1,48,4,2,3,1,1,2,2,5,2,4,3
"2691",13,2,49,2,3,1,3,1,2,1,4,2,4,4
"2692",13,2,45,1,3,1,2,1,1,0,2,4,4,3
"2693",13,1,21,4,2,1,1,1,2,2,4,4,4,4
"2694",13,1,24,1,1,1,1,1,1,0,3,3,2,3
"2695",13,1,60,1,1,1,2,1,1,0,2,2,1,4
"2696",13,1,49,2,2,3,1,1,8,8,4,4,4,4
"2697",13,2,26,1,1,1,2,1,2,1,4,5,8,3
"2698",13,1,79,2,3,2,1,1,8,1,4,2,9,4
"2699",13,1,55,2,1,2,1,1,1,0,4,2,4,9
"2700",13,2,65,1,1,9,1,1,1,0,3,2,2,3
"2701",13,2,41,2,2,1,2,1,2,1,3,3,2,4
"2702",13,1,22,4,2,3,1,1,2,2,4,4,3,3
"2703",13,2,67,3,3,3,1,1,2,2,5,4,4,4
"2704",13,2,87,4,2,3,1,1,2,2,4,2,4,4
"2705",13,1,38,4,4,8,8,9,2,2,3,4,9,9
"2706",13,2,69,2,1,1,1,1,9,9,2,1,1,9
"2707",13,2,24,1,2,2,1,1,1,0,4,4,1,4
"2708",13,2,46,1,3,3,1,1,1,0,5,1,4,2
"2709",13,2,75,1,3,1,8,1,2,1,4,2,4,3
"2710",13,2,65,2,1,1,1,1,2,1,4,2,2,4
"2711",13,2,48,1,3,3,1,1,2,1,3,1,1,4
"2712",13,2,43,2,2,3,2,1,8,1,4,2,3,4
"2713",13,2,50,2,3,2,1,1,2,1,3,3,2,3
"2714",13,1,37,1,2,3,1,1,2,2,4,2,4,3
"2715",13,1,45,1,2,3,1,1,2,2,5,1,4,3
"2716",13,1,20,2,2,2,1,2,2,2,4,5,3,4
"2717",13,2,29,2,2,2,1,1,1,0,4,2,3,3
"2718",13,1,71,2,2,3,2,1,2,2,4,2,4,2
"2719",13,2,34,2,2,2,8,1,1,0,5,5,4,4
"2720",13,2,49,1,1,2,8,1,1,0,4,2,4,4
"2721",13,2,58,1,1,1,1,1,1,0,2,2,2,3
"2722",13,2,56,2,1,1,2,1,1,0,4,2,4,3
"2723",13,2,45,4,2,3,1,1,2,2,4,2,4,4
"2724",13,2,60,2,3,1,8,1,1,0,4,4,4,3
"2725",13,2,65,2,1,8,1,1,1,0,4,2,4,4
"2726",13,1,60,2,1,2,1,1,2,1,2,2,2,3
"2727",13,1,39,1,2,3,1,1,2,1,4,2,3,3
"2728",13,1,45,2,2,3,1,1,8,8,4,2,4,3
"2729",13,1,69,2,3,1,1,1,2,2,5,4,4,4
"2730",13,2,60,3,3,8,1,1,1,0,2,2,2,4
"2731",13,2,46,2,1,1,2,2,2,1,5,2,4,2
"2732",13,1,68,1,3,1,1,1,2,1,4,2,3,3
"2733",13,2,66,2,3,1,1,1,1,0,4,2,3,3
"2734",13,1,53,1,3,2,1,1,1,0,2,2,3,4
"2735",13,2,71,2,3,1,1,1,2,1,2,2,2,4
"2736",13,2,43,2,3,2,1,1,2,2,5,4,4,4
"2737",13,1,41,2,1,2,1,1,2,2,4,2,4,4
"2738",13,2,55,1,3,2,1,1,2,2,5,4,3,4
"2739",13,1,37,2,1,1,2,1,2,1,4,3,3,3
"2740",13,1,53,2,2,2,1,1,2,1,4,2,3,4
"2741",13,1,45,2,3,1,3,1,2,1,3,4,3,3
"2742",13,2,49,1,3,2,3,1,2,1,5,3,3,3
"2743",13,1,33,2,2,1,1,1,1,0,4,1,3,3
"2744",13,1,57,2,1,2,1,1,2,1,2,2,2,3
"2745",13,1,65,2,1,3,3,1,1,0,2,4,2,3
"2746",13,2,18,2,1,3,1,1,2,1,4,5,8,4
"2747",13,2,75,2,1,8,2,1,1,0,4,3,4,4
"2748",13,1,45,2,1,1,3,1,1,0,4,2,3,4
"2749",13,1,68,4,2,2,1,1,1,0,4,5,4,3
"2750",13,1,70,2,2,2,2,1,1,0,4,2,4,4
"2751",13,1,72,2,3,3,2,1,1,0,3,3,2,4
"2752",13,1,57,1,1,1,2,1,2,2,3,3,2,3
"2753",13,1,83,2,1,2,8,1,1,0,4,3,8,8
"2754",13,2,42,2,3,2,1,1,2,1,4,2,3,4
"2755",13,1,70,4,2,3,1,1,2,2,4,2,4,4
"2756",13,1,22,1,2,3,1,1,1,0,5,2,4,4
"2757",13,1,53,2,2,3,1,1,2,1,4,1,3,3
"2758",13,1,77,1,1,2,3,1,1,0,2,2,3,4
"2759",13,2,71,2,1,2,3,1,2,1,4,2,4,4
"2760",13,1,60,2,2,3,1,1,2,1,2,2,4,4
"2761",13,1,36,1,1,1,1,1,1,0,4,2,3,4
"2762",13,2,31,3,3,1,1,1,2,2,4,2,4,4
"2763",13,1,73,2,3,3,9,1,1,0,4,4,4,3
"2764",13,2,42,1,3,1,2,1,1,0,4,3,8,8
"2765",13,2,74,2,1,1,3,1,1,0,2,2,2,3
"2766",13,2,22,1,1,1,3,1,1,0,4,2,4,3
"2767",13,2,81,8,3,8,8,1,1,0,8,3,2,3
"2768",13,2,57,2,1,3,1,1,1,0,4,3,3,3
"2769",13,1,57,2,3,2,1,1,1,0,2,2,2,4
"2770",13,1,52,1,1,1,1,1,1,0,4,2,4,3
"2771",13,1,52,2,2,3,1,1,1,0,5,4,4,4
"2772",13,1,48,2,2,3,1,1,1,0,4,2,4,3
"2773",13,2,40,2,3,2,8,1,1,0,3,2,4,4
"2774",13,1,31,2,1,2,2,1,1,0,4,3,2,3
"2775",13,2,75,1,2,2,1,1,1,0,5,2,4,3
"2776",13,2,55,1,2,3,1,1,2,2,2,2,1,3
"2777",13,2,85,1,1,1,8,1,1,0,4,2,1,4
"2778",13,2,36,1,3,1,3,1,2,1,5,5,4,4
"2779",13,1,63,1,1,1,8,1,1,0,4,4,2,3
"2780",13,1,29,4,2,3,1,1,2,2,4,4,4,4
"2781",13,1,44,5,4,9,8,1,2,2,1,1,4,4
"2782",13,2,50,2,1,1,8,1,1,0,3,3,4,4
"2783",13,2,41,5,2,3,1,2,2,2,5,5,4,4
"2784",13,1,22,1,1,1,3,1,9,1,4,5,4,3
"2785",13,2,49,2,2,2,1,1,2,1,4,2,3,4
"2786",13,1,28,2,1,2,1,1,2,2,5,2,4,3
"2787",13,1,33,1,2,3,1,2,2,2,4,2,4,3
"2788",13,1,52,1,1,1,1,1,1,0,2,2,3,4
"2789",13,2,41,2,1,2,1,1,1,0,4,2,4,3
"2790",13,2,76,1,2,3,1,1,1,0,8,3,2,3
"2791",13,2,36,1,3,1,8,1,1,0,4,3,3,4
"2792",13,1,73,2,2,1,3,1,1,0,5,5,4,3
"2793",13,2,77,1,1,1,8,1,1,0,3,3,4,2
"2794",13,2,43,1,2,1,2,1,1,0,5,2,3,4
"2795",13,1,44,2,1,9,3,1,2,8,3,2,4,4
"2796",13,1,37,1,1,1,2,1,1,0,2,2,1,4
"2797",13,2,36,1,1,2,1,1,2,2,4,2,2,4
"2798",13,1,61,1,3,2,2,1,1,0,2,2,2,4
"2799",13,2,34,1,3,1,2,1,8,1,4,2,4,4
"2800",13,1,18,1,1,1,1,1,1,0,2,2,2,3
"2801",13,2,42,2,1,1,2,1,1,0,4,2,3,4
"2802",13,1,29,2,2,3,1,1,1,0,2,2,2,4
"2803",13,1,42,1,1,1,2,2,2,2,4,2,3,4
"2804",13,1,45,2,2,3,1,2,2,2,5,3,4,4
"2805",13,2,53,1,1,1,1,1,1,0,2,1,1,4
"2806",13,2,26,4,2,3,1,1,2,2,4,5,8,8
"2807",13,1,24,2,2,1,2,1,1,0,4,2,4,3
"2808",13,1,54,1,1,1,2,1,2,1,4,2,4,3
"2809",13,1,52,2,3,1,1,1,2,2,5,2,3,3
"2810",13,2,57,4,3,3,1,1,2,8,3,2,3,3
"2811",13,1,22,2,2,2,1,1,2,1,4,2,4,4
"2812",13,2,19,1,1,3,1,1,1,0,4,4,2,4
"2813",13,1,24,1,1,1,2,1,1,0,4,2,2,3
"2814",13,2,57,2,3,2,1,1,2,1,3,2,2,3
"2815",13,1,48,2,3,2,1,1,2,1,5,4,4,4
"2816",13,1,40,1,2,1,3,1,2,2,5,4,4,4
"2817",13,1,59,1,3,2,1,1,9,1,3,2,2,3
"2818",13,2,60,2,1,1,1,1,1,0,4,2,3,4
"2819",13,1,36,3,2,3,1,1,8,8,2,1,3,4
"2820",13,2,30,2,3,1,1,1,2,1,4,2,3,3
"2821",13,1,46,3,2,2,1,1,1,0,3,2,4,2
"2822",13,1,50,1,3,2,1,1,2,1,4,2,3,3
"2823",13,1,44,4,2,3,1,1,8,1,4,2,4,4
"2824",13,1,32,4,2,2,1,1,1,0,2,2,2,4
"2825",13,1,25,3,1,1,2,1,1,0,2,2,3,3
"2826",13,1,35,2,3,1,9,1,2,1,2,2,3,4
"2827",13,2,35,1,3,2,1,1,1,0,4,8,4,4
"2828",13,1,66,1,2,3,8,1,2,2,5,2,4,3
"2829",13,2,61,2,3,8,1,1,1,0,4,2,3,4
"2830",13,2,48,2,3,2,1,1,2,1,4,2,4,3
"2831",13,2,42,2,1,1,1,1,2,1,2,1,1,4
"2832",13,2,46,4,2,3,1,1,2,2,4,4,4,3
"2833",13,2,54,1,3,2,1,1,2,1,5,5,4,4
"2834",13,2,51,2,2,3,1,1,8,8,4,2,3,3
"2835",13,1,33,1,2,2,1,1,2,2,4,2,4,2
"2836",13,2,69,2,1,8,2,1,1,0,3,2,4,3
"2837",13,1,52,2,3,8,1,1,1,0,5,2,3,2
"2838",13,2,90,8,1,8,1,1,2,1,5,4,4,4
"2839",13,2,53,2,3,1,2,1,1,0,4,2,1,4
"2840",13,2,25,2,1,2,1,1,1,0,3,2,2,3
"2841",13,2,51,5,2,3,1,2,2,2,5,2,4,4
"2842",13,1,26,4,2,3,1,1,2,2,5,2,4,4
"2843",13,1,29,2,2,2,8,1,2,2,4,2,4,4
"2844",13,1,46,2,3,2,1,1,8,1,4,5,3,4
"2845",13,2,46,2,3,3,1,1,1,0,5,2,4,2
"2846",13,1,38,4,2,3,1,1,2,2,4,2,3,4
"2847",13,1,37,2,2,3,1,1,2,2,5,2,4,3
"2848",13,2,53,2,1,1,8,1,2,8,3,3,2,3
"2849",13,1,67,1,3,3,1,1,2,1,3,2,4,3
"2850",13,2,40,1,1,3,1,1,1,0,4,2,4,2
"2851",13,1,44,1,3,1,1,1,2,1,2,1,3,4
"2852",13,2,37,2,2,3,1,1,2,2,5,4,4,4
"2853",13,2,46,2,3,1,3,1,1,0,5,3,2,4
"2854",13,1,40,1,2,9,8,1,2,2,4,2,3,3
"2855",13,1,49,1,3,1,1,1,1,0,5,2,4,3
"2856",13,2,64,2,1,1,8,1,1,0,3,3,3,4
"2857",13,2,64,2,2,3,1,1,1,0,5,3,4,3
"2858",13,1,82,1,3,1,2,1,1,0,4,3,4,3
"2859",13,1,41,2,3,2,2,1,1,0,5,1,4,3
"2860",13,1,35,5,2,1,3,1,2,1,5,4,4,3
"2861",13,2,53,2,2,3,1,1,2,2,4,4,3,2
"2862",13,2,55,2,1,2,1,1,3,1,4,2,3,4
"2863",13,2,59,2,3,3,3,1,1,0,2,2,1,4
"2864",13,2,57,2,1,2,1,1,1,0,2,2,2,3
"2865",13,2,47,2,2,1,1,1,2,2,3,3,3,3
"2866",13,2,31,1,3,1,2,1,3,1,4,2,3,3
"2867",13,2,42,2,3,1,2,1,2,1,4,2,4,3
"2868",13,1,57,1,1,1,1,1,1,0,3,2,2,4
"2869",13,1,38,4,2,8,8,1,2,2,8,3,4,4
"2870",13,1,29,1,3,1,1,1,2,2,4,2,3,3
"2871",13,2,19,4,1,2,1,1,2,1,2,2,3,2
"2872",13,2,51,2,2,3,8,1,2,2,5,1,4,3
"2873",13,1,33,2,1,1,2,1,2,1,2,3,2,4
"2874",13,1,53,2,2,1,1,1,2,1,2,5,2,8
"2875",13,2,29,2,2,3,1,1,3,1,4,2,4,3
"2876",13,1,59,1,3,1,2,1,2,1,5,2,2,3
"2877",13,1,24,4,2,2,1,1,2,2,2,2,3,3
"2878",13,2,40,2,1,1,2,1,1,0,2,2,2,3
"2879",13,1,68,1,3,1,1,1,1,0,3,2,4,3
"2880",13,2,60,2,3,9,1,1,1,0,5,4,3,3
"2881",13,2,83,4,1,3,8,1,2,2,5,2,4,3
"2882",13,1,36,1,1,1,1,1,1,0,4,2,2,4
"2883",13,2,86,1,1,3,1,1,2,1,3,2,3,2
"2884",13,2,49,2,1,1,1,1,1,0,4,2,3,3
"2885",13,2,81,2,3,2,1,1,1,0,5,5,3,4
"2886",13,1,19,1,2,2,1,1,2,2,4,2,3,3
"2887",13,1,41,2,2,3,1,1,2,2,4,2,4,4
"2888",13,2,37,1,3,1,2,1,1,0,5,2,4,4
"2889",13,1,44,1,1,1,1,1,1,0,2,4,3,3
"2890",13,2,33,1,2,1,2,1,2,1,5,4,4,4
"2891",13,2,76,1,1,1,2,1,1,0,5,4,3,3
"2892",13,1,28,2,2,2,2,1,1,0,2,2,2,4
"2893",13,2,40,2,3,1,8,1,2,1,4,3,3,3
"2894",13,2,60,1,1,1,2,1,1,0,4,2,3,3
"2895",13,1,34,4,2,3,1,1,2,2,5,2,4,4
"2896",13,1,42,2,1,3,1,1,2,2,2,1,2,3
"2897",13,2,62,2,3,2,1,1,2,1,5,3,4,4
"2898",13,2,30,4,3,1,2,1,1,0,4,4,3,3
"2899",13,2,48,2,2,2,1,1,2,1,4,2,2,4
"2900",13,2,80,1,1,2,8,1,1,0,9,3,9,9
"2901",13,2,82,1,1,8,8,1,8,1,2,4,2,4
"2902",13,1,66,2,1,3,1,1,2,1,2,2,1,4
"2903",13,1,57,2,3,1,1,1,1,0,2,2,2,4
"2904",13,2,70,1,3,3,1,1,3,8,3,2,3,3
"2905",13,1,65,2,1,2,2,1,1,0,3,3,2,4
"2906",13,2,42,4,2,3,1,1,2,2,5,2,4,4
"2907",13,2,73,4,2,3,1,1,2,1,4,2,4,2
"2908",13,1,54,4,1,8,3,1,8,1,4,4,3,3
"2909",13,2,48,2,1,2,1,1,1,0,2,2,3,4
"2910",13,2,55,2,1,2,1,1,1,0,3,1,3,8
"2911",13,2,55,1,1,1,1,1,2,1,5,4,4,4
"2912",13,1,56,2,2,2,1,1,8,8,2,4,2,3
"2913",13,1,38,1,2,2,1,1,1,0,4,2,4,4
"2914",13,2,60,1,1,1,2,1,2,1,5,4,4,4
"2915",13,2,67,2,1,8,2,1,3,1,2,2,1,3
"2916",13,2,30,1,3,2,2,1,2,1,4,2,2,4
"2917",13,2,77,1,3,3,1,1,1,0,4,4,2,3
"2918",13,2,66,1,1,2,2,1,1,0,2,2,2,4
"2919",13,1,48,1,1,1,1,1,2,2,4,1,4,4
"2920",13,1,48,2,2,2,1,1,2,2,4,2,4,3
"2921",13,1,47,2,1,2,1,1,2,2,4,2,4,4
"2922",13,2,44,1,3,3,2,1,1,0,3,2,3,3
"2923",13,2,27,2,2,3,1,1,2,1,4,2,3,4
"2924",13,2,57,1,1,1,2,1,1,0,2,2,2,3
"2925",13,2,43,1,1,1,2,1,1,0,2,4,2,4
"2926",13,1,57,2,2,2,1,1,2,1,4,4,4,2
"2927",13,1,39,3,2,3,1,1,2,2,4,1,2,3
"2928",13,2,81,4,2,3,1,1,1,0,4,4,4,1
"2929",13,2,64,2,3,2,1,1,2,1,4,4,3,2
"2930",13,1,70,3,1,2,3,1,9,8,3,3,2,3
"2931",13,1,58,2,1,2,1,1,8,1,8,2,1,4
"2932",13,1,46,2,2,2,1,1,1,0,2,2,2,3
"2933",13,1,59,4,3,2,1,1,2,1,2,2,2,3
"2934",13,1,63,2,1,3,2,1,1,0,1,1,2,4
"2935",13,1,35,2,2,3,8,1,8,1,4,4,3,4
"2936",13,1,48,2,2,2,1,1,1,0,5,2,4,4
"2937",13,1,52,2,3,2,1,1,1,0,2,2,2,4
"2938",13,2,54,2,2,1,1,1,2,1,4,2,3,3
"2939",13,2,44,2,2,3,1,1,2,2,4,4,3,3
"2940",13,2,65,1,1,1,2,1,1,0,2,3,2,3
"2941",13,2,65,2,2,2,1,1,2,1,4,2,2,4
"2942",13,2,41,2,3,2,1,1,8,8,4,2,3,3
"2943",13,2,63,2,1,3,1,1,8,9,5,5,4,4
"2944",13,2,76,1,1,2,3,1,1,0,2,2,1,4
"2945",13,2,68,2,3,2,1,1,1,0,4,2,3,3
"2946",13,1,24,2,1,1,1,1,2,1,2,2,2,3
"2947",13,1,47,4,1,2,1,1,2,2,2,2,3,4
"2948",13,1,48,1,1,3,8,1,2,2,4,2,2,4
"2949",13,2,49,1,1,2,1,1,2,2,4,2,2,2
"2950",13,1,29,4,2,3,1,2,2,2,5,2,1,1
"2951",13,2,44,1,1,1,1,1,2,1,4,2,4,2
"2952",13,1,45,2,1,3,2,1,2,2,4,4,4,3
"2953",13,2,42,5,2,2,3,1,2,2,4,4,4,4
"2954",13,2,35,5,2,3,1,1,2,2,2,2,2,4
"2955",13,2,74,2,1,2,2,1,2,8,4,2,4,4
"2956",13,1,57,1,1,1,1,1,1,0,2,2,2,3
"2957",13,2,42,1,2,8,2,1,2,1,5,5,4,4
"2958",13,2,46,1,1,1,2,1,1,0,2,2,3,3
"2959",13,2,74,2,3,1,8,1,1,0,4,3,3,2
"2960",13,1,38,1,1,1,2,1,1,0,4,4,2,4
"2961",13,2,48,2,1,1,2,1,1,0,4,2,3,4
"2962",13,2,59,1,3,2,1,1,2,2,5,5,1,4
"2963",13,1,42,2,2,2,1,1,2,8,4,2,2,2
"2964",13,2,25,1,1,1,2,2,2,1,3,3,1,2
"2965",13,1,41,2,2,2,2,1,2,1,2,2,2,4
"2966",13,1,55,2,1,2,1,1,1,0,5,1,4,2
"2967",13,1,44,2,2,2,1,1,8,1,4,4,3,4
"2968",13,2,56,2,1,1,2,1,1,0,4,4,4,4
"2969",13,1,59,5,1,3,1,1,2,2,1,1,4,4
"2970",13,1,33,1,1,2,2,1,1,0,2,3,1,3
"2971",13,2,26,1,3,1,1,1,1,0,3,4,4,4
"2972",13,1,95,8,3,9,8,1,2,2,9,3,4,8
"2973",13,2,66,2,1,3,1,1,1,0,2,2,1,4
"2974",13,2,63,2,1,3,1,1,1,0,2,2,2,4
"2975",13,2,47,1,3,2,1,1,1,0,5,2,4,4
"2976",13,1,57,1,2,3,1,1,2,1,4,2,4,3
"2977",13,2,41,1,1,1,1,1,8,1,2,2,2,3
"2978",13,2,75,1,1,1,2,1,2,1,4,3,2,3
"2979",13,1,55,1,3,3,1,1,1,0,2,2,4,4
"2980",13,2,31,1,1,1,1,1,1,0,2,2,3,4
"2981",13,2,80,2,3,8,3,1,1,0,3,2,2,4
"2982",13,1,45,2,2,3,1,1,2,8,4,2,4,3
"2983",13,1,45,4,2,2,1,1,8,1,4,2,4,3
"2984",13,1,49,2,3,1,1,1,1,0,4,4,3,3
"2985",13,1,70,1,3,1,1,1,1,0,5,3,3,2
"2986",13,1,37,2,3,2,1,1,2,1,2,2,3,4
"2987",13,2,39,4,2,1,1,1,2,1,2,4,1,3
"2988",13,1,26,2,1,2,3,1,1,0,3,2,1,4
"2989",13,2,21,1,1,1,1,1,2,2,2,2,2,4
"2990",13,1,41,4,2,3,1,1,2,2,4,2,4,2
"2991",13,2,53,2,2,3,1,1,8,2,4,2,3,4
"2992",13,2,59,2,2,3,1,1,2,2,4,2,4,3
"2993",13,2,50,1,1,1,1,1,1,0,5,4,4,3
"2994",13,1,70,1,2,1,9,1,1,0,3,3,4,4
"2995",13,1,50,1,1,1,1,1,1,0,2,2,1,4
"2996",13,2,46,1,1,3,1,1,1,0,4,2,4,2
"2997",13,2,57,2,3,2,1,1,1,0,5,4,4,2
"2998",13,1,66,2,3,3,2,1,1,0,4,2,4,4
"2999",13,2,22,2,2,1,2,1,8,1,2,2,3,3
"3000",13,1,25,4,2,3,1,1,1,0,4,4,2,4
"3001",13,1,66,1,3,3,1,1,1,0,5,2,4,3
"3002",13,2,61,1,2,2,3,1,1,0,4,2,2,4
"3003",13,1,43,2,3,3,8,1,2,2,4,4,4,4
"3004",13,1,70,1,1,1,2,1,1,0,2,2,2,3
"3005",13,2,78,2,1,3,1,1,3,1,3,2,2,3
"3006",13,1,21,1,2,3,1,1,2,1,4,1,4,3
"3007",13,2,45,1,3,1,1,1,3,1,5,5,4,4
"3008",13,1,56,1,1,2,1,1,8,8,5,3,4,4
"3009",13,2,41,1,2,3,1,1,1,0,4,2,3,4
"3010",13,1,70,2,3,1,1,1,1,0,5,2,4,3
"3011",13,2,44,1,3,1,3,1,2,2,4,2,4,4
"3012",13,1,19,2,3,1,1,2,1,0,2,2,2,1
"3013",13,1,80,2,3,1,8,1,1,0,4,2,4,3
"3014",13,2,56,1,3,3,1,1,8,1,4,2,3,4
"3015",13,2,50,1,1,1,1,1,2,2,4,1,2,4
"3016",13,1,33,3,2,2,9,1,1,0,5,2,4,4
"3017",13,2,54,1,2,1,1,1,1,0,2,2,3,3
"3018",13,2,53,1,1,1,1,1,1,0,2,2,1,3
"3019",13,1,64,1,3,1,2,1,2,8,3,4,2,3
"3020",13,1,62,1,1,1,1,1,1,0,3,2,2,4
"3021",13,2,38,1,2,3,1,1,8,8,4,2,3,4
"3022",13,1,65,2,1,1,2,1,1,0,2,2,2,4
"3023",13,2,35,2,3,3,2,1,1,0,4,2,3,3
"3024",13,2,53,1,3,3,1,1,2,2,4,2,2,3
"3025",13,1,86,2,1,1,2,1,1,0,4,4,3,2
"3026",13,2,78,2,3,2,8,1,8,1,5,3,4,2
"3027",13,1,55,1,3,3,3,1,1,0,4,2,4,4
"3028",13,2,79,2,2,1,1,1,1,0,4,2,4,2
"3029",13,2,35,1,1,1,1,1,2,2,2,4,3,4
"3030",13,1,55,2,2,3,1,1,1,0,2,2,2,4
"3031",13,1,27,2,1,3,1,1,2,1,4,2,3,4
"3032",13,2,30,1,2,3,1,1,2,2,5,3,4,4
"3033",13,2,72,2,2,2,3,1,1,0,2,1,3,2
"3034",13,2,52,1,1,1,1,1,9,1,3,9,2,4
"3035",13,1,32,1,1,1,1,1,1,0,4,1,4,3
"3036",13,1,33,2,1,3,1,1,1,0,3,2,2,3
"3037",13,2,81,4,1,2,2,1,2,1,4,2,4,2
"3038",13,1,30,2,1,2,1,1,2,2,4,2,4,2
"3039",13,2,20,1,1,1,2,1,1,0,4,2,3,3
"3040",13,2,43,1,1,1,3,1,1,0,4,3,3,4
"3041",13,2,24,2,3,1,1,1,1,0,4,4,2,4
"3042",13,1,80,1,1,8,1,1,2,2,5,2,4,4
"3043",13,2,34,2,2,3,1,1,1,0,2,2,2,4
"3044",13,2,65,1,3,1,3,1,1,0,1,2,1,4
"3045",13,2,52,1,2,2,1,1,1,0,2,2,1,4
"3046",13,1,28,2,2,3,1,1,2,1,4,1,4,3
"3047",13,1,71,2,1,3,1,1,2,2,5,2,4,4
"3048",13,1,69,3,2,3,1,1,2,1,2,2,2,4
"3049",13,2,77,2,2,1,3,1,1,0,3,2,2,4
"3050",13,2,21,2,2,3,1,1,1,0,2,2,2,4
"3051",13,1,73,2,2,1,2,1,1,0,4,4,4,3
"3052",13,1,20,4,2,3,1,1,2,1,4,2,3,3
"3053",13,1,34,2,3,3,1,1,2,2,4,2,4,1
"3054",13,1,27,4,2,3,1,1,2,8,3,2,3,3
"3055",13,2,77,2,1,2,1,1,2,2,4,4,4,2
"3056",13,2,68,2,1,1,1,1,1,0,4,2,4,3
"3057",13,2,19,2,1,1,1,1,1,0,4,4,2,3
"3058",13,1,32,4,2,3,1,1,1,0,4,2,3,3
"3059",13,1,35,2,2,1,2,1,2,2,4,2,2,3
"3060",13,1,43,1,1,2,2,1,1,0,2,2,1,4
"3061",13,1,36,3,2,2,1,1,2,1,4,2,3,4
"3062",13,2,39,2,2,1,1,1,2,1,5,2,4,3
"3063",13,1,72,2,1,2,1,1,1,0,5,2,4,3
"3064",13,1,72,2,2,1,3,1,1,0,3,3,3,3
"3065",13,1,77,1,1,1,2,1,3,1,2,4,3,4
"3066",13,1,66,2,1,1,2,1,2,1,1,2,2,4
"3067",13,2,31,4,1,1,2,1,1,0,5,2,1,4
"3068",13,2,70,1,1,2,1,1,1,0,5,4,3,2
"3069",13,1,53,2,1,1,8,1,8,1,8,2,8,4
"3070",13,2,47,2,2,3,1,1,1,0,4,2,4,4
"3071",13,2,32,1,1,3,2,1,1,0,4,2,2,3
